a_0_y,a_0_z,a_1_z,a_2_y,a_2_z
0.0558522850694377,9.68728489540065,9.43098920557683,0.0750909711584126,9.87456150538618
0.0574253687712917,9.67881306744961,9.42513447991388,0.0740516872984497,9.86757580307963
0.0568140765376222,9.68831668979315,9.42421273724458,0.0736315455000454,9.87291981554209
0.0613628887715026,9.68278483591576,9.41848152239513,0.0741192597091917,9.87130154357682
0.0567147256801463,9.68039458715835,9.42412667853771,0.0751347064239016,9.86978559566103
0.0623902889147089,9.67914998304692,9.41965170399076,0.0738403481018503,9.87154166217207
0.0579610046905967,9.67321257842718,9.4177494263634,0.0781660584046437,9.87307789722677
0.0656696372158764,9.67476694962322,9.41592330406292,0.0741310857910081,9.87105572599966
0.0681104678704898,9.6777710920045,9.42055242053592,0.07858711863296,9.87309814148142
0.0612594573929528,9.66978425229126,9.4139833096387,0.0815320486088014,9.87018965808008
0.0671024387685063,9.67510018987318,9.41942065452333,0.0824006688865822,9.86810460289758
0.066546423768738,9.68002762682515,9.42055050757878,0.0784033916947666,9.86851057206392
0.0627097767069242,9.67464525123878,9.42248319005746,0.0772605676622115,9.86921966720826
0.0686545372763816,9.67095533060973,9.42078383715557,0.0756024131557194,9.86923032089669
0.068806319023221,9.67265380094183,9.41979032724484,0.0743709800686287,9.86510125666808
0.0659893890745325,9.67268665649291,9.41864393479662,0.0755663617830124,9.86827960562813
0.0704842658095318,9.68244033738197,9.4222954512029,0.0752932000669589,9.86615255094549
0.0653521842585149,9.67382579720174,9.42087534973061,0.0753494314764436,9.86177195973249
0.0634633881214567,9.67552869505285,9.42436211236251,0.07620307614672,9.86516449672269
0.066778873530773,9.68202979639623,9.4207460790022,0.0742128234934827,9.87132279877538
0.0674149480114269,9.68365239314887,9.43062398966914,0.0739257742570796,9.86897198379657
0.0638557535582292,9.68330514528276,9.425750089135,0.078630011386002,9.86686996414746
0.0636754475342706,9.69346944055789,9.43006876756115,0.0791288416826401,9.86762105164578
0.0664117418886845,9.67913609874278,9.4275895198042,0.0759245080430842,9.86182698763297
0.0600446295508162,9.69016925228132,9.43278645792126,0.0770694795401286,9.86344534108867
0.0655000349758769,9.68522361029989,9.43045536062139,0.0763174308256318,9.8664796647511
0.0585089561155143,9.68776741782741,9.43348589957475,0.0770467849961654,9.87174671101096
0.0590770349483848,9.69170506415954,9.43605848321239,0.0744331896472609,9.86320301929339
0.0595608809465278,9.68889410022584,9.4315673981714,0.0743074762999388,9.86909693617918
0.0534270060302393,9.69408477631545,9.43278414037039,0.0724857292686114,9.86597545459099
0.0564670437678403,9.69047230635042,9.43690234230159,0.0667198869836641,9.86426799670031
0.0536729348039468,9.69432124222008,9.43492247398127,0.0666619820683347,9.86741487611489
0.0497796318925382,9.69322498124188,9.43566510752374,0.0653611266879479,9.86482752776926
0.0438672098640068,9.69073687047227,9.43433064805575,0.0701889706178176,9.867561118072
0.040896794264002,9.69436037189428,9.4319567750624,0.0614826443683407,9.86980660715696
0.0423598345370442,9.68988486703159,9.43780346170277,0.0645772967657182,9.86544789596097
0.0368205284485849,9.68336212107476,9.42813689594227,0.0615129974016647,9.86379985583911
0.0304691902245072,9.69252557498934,9.43569597666616,0.0625929788477239,9.86650945640056
0.0290213661583547,9.68716951107457,9.43125347130655,0.0621793091924492,9.86458274339299
0.0297530056914045,9.6841913092645,9.43011961947987,0.0546334669245669,9.86705356370248
0.0223567918846547,9.68526159671138,9.42577229779493,0.0557514996141852,9.86666038083923
0.0211557890049741,9.67764751306869,9.42237686026151,0.0568916964900385,9.86508958021002
0.0193871231684326,9.6733369287743,9.42859258595695,0.0507869189969012,9.86557155377622
0.0177969880726435,9.6741373628143,9.42558342208372,0.049148616935716,9.86621857293085
0.0190071886915113,9.67086605646571,9.42226973130625,0.0457142597253922,9.86781590753036
0.013141200628964,9.66599923679184,9.4223516951664,0.0402113460406302,9.86695874644954
0.0117698929999948,9.66820198371873,9.41935316312663,0.0397826693732806,9.86314944303118
0.00871800540358561,9.67384288647975,9.42295683300351,0.034299602315894,9.87085181556695
0.011373027749595,9.66533252913112,9.42048366610663,0.0357040665050774,9.86682084687137
0.00741880991731008,9.66745768573548,9.419462240412,0.032428892910626,9.87058867764091
0.00711397239298097,9.65854349405521,9.41807422106416,0.0267589199489251,9.87232978545255
0.00976211614316634,9.66248943097657,9.41700072541978,0.026686971108118,9.86608254322876
0.0065256072433961,9.66896607714261,9.42093013169011,0.0166824582737592,9.86590051015911
0.012191190264719,9.66892843182649,9.42421169011632,0.0194916573350683,9.8659513562111
0.00788588749408859,9.66832975594632,9.42158056796953,0.0222017886057159,9.86539857905184
0.00920300408234946,9.67306719733422,9.42167831614581,0.02250129048672,9.86334397122817
0.0115285126061566,9.66914879070706,9.42566198366705,0.0171526000657022,9.86610095352768
0.0131787029751476,9.67296678816916,9.42873247257693,0.00894175249831609,9.86879854148208
0.00827228996105448,9.67746592061145,9.42991667943669,0.00843934242432923,9.86201099695547
0.0110652548522498,9.6740509310194,9.42568715577991,0.00586332554310959,9.86400501546658
0.0093424760241035,9.67548813972252,9.43130232173058,0.00301538307196003,9.86493938084836
0.0128935450875929,9.67920597892237,9.43570132042685,0.00440550452354652,9.86240237798937
0.00426146942024654,9.68533347559162,9.43561213242253,-0.000222349403565109,9.85921471151016
0.00551824256694595,9.68138709085114,9.44014417495977,-0.00696230857404453,9.85935772487004
0.00149614126654653,9.6839014430699,9.44588976371895,-0.000580452202240429,9.86008922227498
0.00961610937672823,9.68572708223814,9.44924793739131,-0.00742725224097428,9.86341243815852
0.00502200416389651,9.68952103661945,9.45439631291767,-0.00751771286069323,9.85492991508223
0.00753595802570639,9.68888454089939,9.4546950946218,-0.00782205229745201,9.8569383210055
0.00703228443661643,9.69250595952263,9.4581564898263,-0.00891596786215631,9.85652545779816
0.00139821380989473,9.69294906161224,9.45850333940292,-0.00829878505871208,9.85537251125396
-0.000954888894091087,9.68800140820165,9.45302610698845,-0.0103310943906807,9.85850198327125
-0.00396008525380575,9.69439475981272,9.45762007160199,-0.0148652656040317,9.85303697530336
-0.00835780919850548,9.69344512233976,9.46301396997637,-0.0132201044520881,9.86367783942213
-0.00660272528134963,9.69480446525693,9.46246249269964,-0.0148149669944233,9.86054456588676
-0.00357131378256228,9.69892773675304,9.46453441846269,-0.0155780852340625,9.86023214533533
-0.00537989582280307,9.68697728006882,9.45844529549917,-0.0165513949944637,9.85970553122402
-0.00264161443036883,9.69443671801322,9.45819946553678,-0.0198992336030834,9.86014616352097
-0.00912887982268241,9.69882243262996,9.46576041763644,-0.0128769396275015,9.85754781305593
-0.00939722708121212,9.70008479559632,9.46372911594895,-0.0134790620227672,9.85266470742652
-0.0106113136338945,9.69747123286676,9.45536734545151,-0.0124613788523634,9.85931246695847
-0.0141201394730156,9.6887248701019,9.46069917318256,-0.0097562354421439,9.85890792744839
-0.0112853879165573,9.68104185713832,9.45951395068076,-0.0156665550988463,9.8585430172232
-0.00859325113865797,9.69108761263625,9.46118691483026,-0.0181589647204556,9.86329726872925
-0.0160330925859365,9.68858873995242,9.45725868127232,-0.00692365935773902,9.86024574650866
-0.00685867121372071,9.68611737013914,9.45296520197443,-0.0123422656936429,9.86715307565979
-0.0165736794484592,9.67739548767987,9.44454582921541,-0.00558968171237479,9.86061020201661
-0.0136838555017763,9.68026961018061,9.44767943101986,-0.00420617823936193,9.86099209762547
-0.0117448558249007,9.68344463030091,9.44213348140688,-0.00426301412725806,9.86002508788316
-0.0135344118003779,9.68366216957772,9.43397348876341,-0.000874357297730598,9.86204155217513
-0.0103843303232147,9.68009410168698,9.43333274512896,-0.00226972649045535,9.86410317070567
-0.0111124501759248,9.67517871670901,9.42950364518564,0.0043784690477049,9.86591908165079
-0.010478115195352,9.67208926062437,9.42651780123682,0.0023470307811332,9.86367398961028
-0.00933965604559667,9.67333939222232,9.4285419473227,0.0112113324733037,9.86689469228638
0.000307383081197601,9.67073771463657,9.42438548543238,0.00781566052305672,9.86199610408294
-0.000120255596791932,9.6683397334076,9.42295586255763,0.00898783649495036,9.86652228084017
-0.00621104714608001,9.6668213012963,9.42048830119276,0.00851400989993221,9.87340171818249
-0.00496988355509416,9.66565662718482,9.42101708711617,0.0110415790418927,9.87269510264773
0.00316939833550529,9.67207447902056,9.42425063970083,0.0207572069849326,9.8640384290623
-0.000303477835941605,9.67711223645591,9.42079845674422,0.0190981286285353,9.86362609494626
0.00432176683099058,9.66995312647948,9.42011290757343,0.0177845114074984,9.87076435588494
0.00879905975754967,9.6734010521121,9.42055038996933,0.0193572853735445,9.86944383393477
0.00812151698311959,9.67134152808203,9.42048097978234,0.0200042133036967,9.87348675754113
0.0124892944772263,9.67262003992622,9.42269260657336,0.0253639503740435,9.86360482749939
0.0109677788635361,9.67656907887537,9.42283024291823,0.0221192015913157,9.86514568194932
0.016832119713606,9.672657243123,9.4269738633694,0.0278588886354398,9.87186305833076
0.0228112561067861,9.6697689397033,9.4201953477424,0.032062565306303,9.87323506766456
0.0177822973856255,9.67446430530196,9.41881866332301,0.0324022410605592,9.87052986410506
0.021194991657545,9.67611575197437,9.42412464257508,0.0308947740535108,9.86709843797525
0.0207116781763384,9.67751353374656,9.4253477617611,0.0364845019809666,9.86699413723944
0.0235537340788371,9.68107050536179,9.428052005589,0.0326290924803918,9.87139348498936
0.0232313198657621,9.67597633820982,9.42180502303184,0.0364065373283867,9.87082480298754
0.0268708417512083,9.67195049822638,9.42803797438555,0.0398168554978463,9.86765669264471
0.0310757926899679,9.67810440985917,9.43150109579593,0.0421510949000516,9.86876537405267
0.033640674607048,9.67761777659911,9.42888881079039,0.0382954381723325,9.86872124556574
0.0259832933892302,9.68104777597148,9.42700682846599,0.0452695211133425,9.86823989010788
0.0353405152547563,9.68347857166148,9.42628022658651,0.0461330916365093,9.86623600501017
0.0344996896418361,9.68413553602429,9.4312111929905,0.0444109866617684,9.86725602503898
0.0330586785869364,9.68234190627647,9.42687654571898,0.0495134497627768,9.87035310442841
0.0365975510600288,9.68855739499736,9.42774982900408,0.0496618115717363,9.86487767731628
0.0330538029250084,9.68255859985914,9.43269628931458,0.0522920774551556,9.86598187020216
0.0357047475894655,9.68383143332772,9.43677655177978,0.0483773549225046,9.86617652479881
0.0368686248367827,9.68835117954274,9.43556957919807,0.050323398780615,9.86516933287403
0.0390926422661119,9.68848001329362,9.43043289880847,0.0519889083110929,9.8639332904799
0.0411064853412257,9.69146752211994,9.43795044124217,0.0514470526093316,9.86533228433977
0.0421052254858814,9.68637082351577,9.43249311797261,0.053443260208346,9.86634868078561
0.0409095693498095,9.6887182095121,9.43550256559608,0.0526120497352947,9.86402117510661
0.0370576166799158,9.69403226585301,9.43489950736738,0.0580503040902955,9.86379271303251
0.0420830817963149,9.68847326629875,9.4354524146243,0.0635092031617901,9.85998617198527
0.042158676476918,9.68869877709569,9.43845547979129,0.0604380689847474,9.86804324710526
0.0406567711256917,9.69125710415682,9.44286876226539,0.0637239756911581,9.86581187120195
0.0418344399416927,9.69456333387418,9.43808922185187,0.0672330525829443,9.87096328676333
0.0399863945371419,9.68920111599351,9.4365632571414,0.0681811058726349,9.87259349042806
0.0417022682898844,9.69391577873504,9.43404781300282,0.0668733797990994,9.87396921883757
0.0438277075712242,9.69607578610425,9.43481582275221,0.0682157806731185,9.86489280216314
0.0385184876669224,9.69463386709844,9.43274983571865,0.0740245207701518,9.86968252776021
0.0459024887608307,9.69501352801044,9.43898336127661,0.07468681504282,9.87519583433517
0.0387386312639352,9.68683084913386,9.43044275302376,0.0768185239718756,9.86718306157032
0.037650598932192,9.69584176958167,9.43403489640919,0.0773582902303329,9.87365985913336
0.0426254419399368,9.69865918107348,9.42903743244429,0.0783318141685709,9.8694217725528
0.0418024582441028,9.69314474699324,9.43213925379617,0.0706669323804413,9.87314693018732
0.0358191123270006,9.69434252102188,9.43460528990866,0.0773077631700768,9.87353879850512
0.0415166985815426,9.69100212342595,9.42759084233174,0.0728630465349511,9.87333151203531
0.0375905123461086,9.69404528765329,9.43347153727005,0.077434136394764,9.87609208156255
0.0415687565523444,9.69833964286747,9.43127301932217,0.0765695397380089,9.87361544173497
0.0370073921898509,9.69626993521655,9.42791713804993,0.0802658453471491,9.87820632353201
0.0351045548652222,9.69523783508889,9.4326682863609,0.0714756072177316,9.87759481949052
0.0393108915465845,9.6993816419353,9.43390741618036,0.0747604976331036,9.87914164661954
0.0351016634231045,9.69086620238337,9.43425479581185,0.0707950927745186,9.87448881187042
0.0383517162406059,9.69828690054892,9.43731739086208,0.0720100232006661,9.87476117103539
0.0373438771472639,9.69486770496054,9.43328600054005,0.0731812591042396,9.87480970715534
0.0331065024206758,9.69464737708447,9.43626807568693,0.0699694275418859,9.87336029418814
0.0308266635383226,9.69774776163805,9.43713501028571,0.0671522416100785,9.87088145084649
0.0294439407392289,9.69808531481534,9.44208575217446,0.0620416668187789,9.87279427881491
0.025906680836721,9.69524081347576,9.43644671528727,0.0623885187224006,9.86903214522449
0.0246499240522401,9.69360594108402,9.43908350957005,0.0611698647519937,9.87650949249699
0.0298312659337384,9.69363856416724,9.43923984579986,0.0567973792025513,9.86735048010481
0.020214654533438,9.69317267635713,9.43824444436006,0.051463518122255,9.86868031624762
0.0212585712184957,9.69729133360328,9.44196918063855,0.0538132541146143,9.87023949979172
0.0219166814691931,9.70103629715873,9.4366214878461,0.0478992329285106,9.870958176262
0.0241678342411724,9.69315811193508,9.43570954473405,0.0458840135307165,9.8701863857074
0.0206108306342494,9.69298032809629,9.43884781240968,0.0464518322102342,9.87327062776111
0.0228963534018401,9.68547279243116,9.43771422499296,0.0447595060696947,9.86548108660332
0.0208036265035952,9.69278054458812,9.43326829821512,0.0416419335076886,9.86682482547346
0.0204629935160785,9.69134334578166,9.44131584902808,0.0364179332730429,9.86486738751839
0.0189338491532369,9.69196507360345,9.4355017964238,0.0338929823586934,9.86456175279704
0.0222457877348076,9.69116405532697,9.42974556941463,0.0319256928550261,9.86853964690316
0.0178897443413438,9.69131585774457,9.43999434098835,0.031070279075216,9.86259367861378
0.0166369583179816,9.68827708648795,9.43308760450947,0.0244307433545036,9.86237504747309
0.0207193202253806,9.68830608206283,9.44481686708063,0.0272118719836923,9.86843133871245
0.0188386717461864,9.68285502638226,9.43647743587507,0.0214801489150428,9.86122252920854
0.0186133835261469,9.67985015405138,9.43322881441902,0.0240640968137404,9.86390390070859
0.0128855526825825,9.68169319123863,9.43580284393816,0.0206088214639238,9.86064557141253
0.0177276515345529,9.68624804575518,9.44187371600011,0.0171026090949117,9.86151082161316
0.0171592433546426,9.68444559376226,9.4354435649816,0.018371507335084,9.86192913155003
0.0158015317189304,9.6825027205251,9.43421513765176,0.0159635451109343,9.8590553001937
0.014943736522365,9.67987829108305,9.43301139769899,0.016660232055329,9.86198844772182
0.0159717623475276,9.68520317272547,9.43594366813433,0.00978768445996026,9.86230774373131
0.0105742056831112,9.68329487207333,9.43690942337976,0.0145330203133535,9.86014993694009
0.0137861894760906,9.68575862889505,9.43741640530562,0.0133557782234037,9.86197484058223
0.0087097021033643,9.67893559289691,9.43898860367985,0.00951362041813784,9.8655519393862
0.0118539515990045,9.67425788139228,9.43421723346379,0.00820667900534771,9.86019001010199
0.00875015829882996,9.68025318260814,9.43544457303024,0.00642129662669579,9.86008716727337
0.0101125841231763,9.68091969287773,9.43916041065639,0.00728612263637416,9.86072743179267
0.00726373410183193,9.67458970402575,9.43735499681669,0.0091944839176764,9.86166070231379
0.00748924410935633,9.67156094115272,9.43781829473616,0.00602568957511613,9.86425863139607
0.00519941452031024,9.67390047317165,9.43364218414373,0.00705935474368588,9.86258121605067
0.0030334798415306,9.67537504605093,9.4338633152822,0.00525226255191444,9.86072355325592
0.00441773783635243,9.67280418613873,9.43742709858635,0.0047514233642641,9.86585707927678
0.0058286903382767,9.6736116601856,9.43075578205985,0.00332826873341746,9.86601202190274
0.00430817097801595,9.6686235819159,9.43151557259725,0.00407452532894658,9.86644617410019
0.00135166863550713,9.66767524959515,9.42823539006368,0.00355903937290633,9.86656992067796
0.000415080681265084,9.6659784315321,9.42712416787395,-0.00302759032941232,9.86869988496745
0.00443567411724524,9.66940138173684,9.42584795146438,0.00119551146720772,9.86545409192779
0.00181811780001098,9.66440057156668,9.4263613435753,-0.000149011601550426,9.86447701309089
0.002045779348934,9.66333426038224,9.43011853567399,0.0017981200421892,9.85764004952399
0.00190732833731516,9.66540243705642,9.42603644337878,0.000703174997291502,9.86608554704143
0.00230237890438322,9.66056987115459,9.4218055719982,0.0013458639889009,9.85950974474524
0.00400188664428491,9.66301590773356,9.4333981198837,-0.00062754645897728,9.86181102589363
-0.00128504276237822,9.66376680131201,9.42609016343326,-0.00467014477777683,9.86098679659979
-0.000490481569814206,9.65968915301922,9.4203215727569,-0.00315215320340699,9.85951687407725
-0.000287609226892691,9.66526557932347,9.42206534407893,-0.00371750402697104,9.86442719273119
-0.00105470176148561,9.6579129306348,9.41999234924821,-0.00762677341397473,9.8592901337877
-0.00243753108572828,9.66524410200719,9.42262657804332,-0.00816364381981793,9.8629357644951
-0.00462043776085867,9.66605633228491,9.42315645870461,-0.0142363250560129,9.85368517693215
-0.000893312006736983,9.65848043883262,9.41525125692125,-0.00392661400960881,9.86417422321584
-0.000190476548846051,9.65624245019242,9.41985592951609,-0.00371722700892984,9.86165237456523
-0.00380310505668069,9.66259182882059,9.42653672881251,-0.0109448408015405,9.8631711415488
-0.00456550706124631,9.66677622753325,9.42348826934703,-0.00945395325717599,9.86725311329771
-0.00873597147093041,9.66535718904568,9.42451865828556,-0.0121647328326468,9.8598493567815
-0.00656934854084914,9.66613503333735,9.42483186130614,-0.0113075613262105,9.86474011353881
-0.0102086660310389,9.66190028256676,9.42416243086451,-0.0149848967448501,9.87023770585372
-0.00567928181400895,9.66221902009501,9.42607453317377,-0.0058719110903575,9.86130477717982
-0.00746811324414427,9.67041048657302,9.42958277579942,-0.00957290773317352,9.86320267310673
-0.0092722385535442,9.67041047727082,9.42483418002037,-0.00616038560999052,9.86659246508896
-0.00680811050795063,9.67113222517913,9.42831364893923,-0.00330112764248318,9.8619659916835
-0.00925818174164601,9.66935100270466,9.43089115886542,-0.00906751695612314,9.86317470637661
-0.00778097208764551,9.6726623857005,9.43423541368288,-0.0123631009252793,9.8604386169933
-0.00966894348556466,9.67593888554183,9.43799160475654,-0.0122922924960308,9.85879042795507
-0.0107562646714286,9.67963025440747,9.43833734662494,-0.00758476580985709,9.85888056938476
-0.00752854514354583,9.67775101505481,9.44067048913567,-0.00909592381458487,9.85949164766451
-0.00938043529393369,9.68001516767817,9.4401222386075,-0.010752553529797,9.86312543228243
-0.00341574786651102,9.6838132331903,9.44213304653311,-0.0110938390871856,9.86038428609638
-0.00630320747038254,9.68383460954403,9.44019961478495,-0.0100130530016803,9.85969629782597
-0.00591617158557267,9.68681870983772,9.44693329923491,-0.00838806440621842,9.85976943012231
-0.00531477856345455,9.68560917713393,9.44270155561149,-0.00220861866568922,9.85754392134201
-0.00758170324718721,9.68303093532325,9.44224948680092,-0.00271567892894847,9.85973017514035
-0.00909935897880278,9.69108962100709,9.44901029108307,-0.00409298089452583,9.86034589798894
-0.00462175943786037,9.6905000749884,9.44833586829859,0.000657725002599796,9.86449165544122
-0.00910483243225208,9.68682325849724,9.45162686746897,-0.00115303396197334,9.86505362369466
-0.00354569387794058,9.69129011501566,9.44820313796851,0.00389549617214071,9.86529633881251
0.000831452326337733,9.69290676623666,9.4440902475505,0.00421780739199567,9.86613225879972
0.00671652907296087,9.69214205326928,9.45283279962672,0.0029715331123467,9.86007044938238
0.00100983236520003,9.69754067129493,9.45215603170027,0.0103883603253671,9.85973576549067
0.00330644010804873,9.69812331491631,9.45063456224852,0.00682317488507334,9.86142567044796
-0.0018468151540131,9.69339510888975,9.45036248651602,0.0167385411550241,9.86593612881286
0.00295424623566201,9.69503096525956,9.4510851750758,0.0180903322911078,9.87158484926108
0.00295666300670663,9.69924027253324,9.45115523633081,0.0194327629778428,9.86578496281476
0.00890112181464194,9.69290732233935,9.45502558858419,0.0243499889758315,9.86237163999973
0.00430460067058719,9.69410992950041,9.44839765629753,0.0249628230034976,9.86461675858099
0.00644563399193976,9.69237076251047,9.44723470094624,0.0272992866231521,9.86328300304069
0.0119736562687498,9.69492360845357,9.4480251497226,0.0278883246675791,9.86143104083635
0.0155284626454802,9.69408889014903,9.45396385471806,0.0305722995498823,9.86515063995546
0.0155363058308663,9.69950005541539,9.45133162774842,0.0372790346947649,9.86576806152876
0.0158473693148031,9.69433665613455,9.44736281046236,0.0356563605853719,9.85870767014453
0.0208933110616529,9.69281768199907,9.44103349354206,0.0413217683835696,9.86454681681439
0.020252980613265,9.6901554145022,9.4403571297168,0.0411525982057903,9.86235031602367
0.0227759054088106,9.69340414117569,9.43764209956342,0.0473699023781158,9.86580394913218
0.0235857425532892,9.69254461855535,9.44354527086009,0.0496450826789332,9.86558572076153
0.0189733463761819,9.69168262005427,9.44416907215298,0.0454555283016445,9.86438631610957
0.0238890022649472,9.68891876563598,9.43618137875599,0.049997711986801,9.8645469010407
0.0230944701046891,9.69006853310439,9.4355269368388,0.0561741273891095,9.86660542710899
0.0235351754610162,9.69644948102063,9.43279131994568,0.0544060134417892,9.86861589911325
0.0242345013458712,9.68909232925362,9.43100141461755,0.0540301326498753,9.86616170712188
0.0274655855421088,9.69267549501582,9.43355889624869,0.055524036820779,9.86701804431416
0.0288684314047024,9.68514509894048,9.43542212837546,0.0547021793537295,9.86710932942498
0.0302136582604668,9.68704859658749,9.43340585764242,0.0570932586820075,9.86690070780538
0.0323657096327904,9.69020584274447,9.42816441843762,0.0642317652181119,9.86723609477725
0.0336205493430859,9.69591965598477,9.43132846297749,0.0588019183970248,9.87161980561511
0.0376753905154365,9.68560785446463,9.43228314227583,0.0623484913166779,9.86410758339236
0.0371866015050149,9.68610505318278,9.42771175172236,0.0652921610409582,9.87139630173716
0.0361974310941579,9.69361746156007,9.42684626710652,0.0670956668742213,9.87264712852165
0.0387463136818554,9.68902293587973,9.43021111741804,0.069309049316813,9.8730462112942
0.0417705587309881,9.69579296874994,9.43221174521708,0.0654999612120356,9.87141163074558
0.0390661179369308,9.69548027933977,9.43530099893626,0.0642988869616452,9.86553429814953
0.0401331793572862,9.69696490452296,9.43091931046844,0.0647383778136636,9.86925837415974
0.0407271579340608,9.69683801939316,9.43273900145196,0.0652804168058811,9.87246777993301
0.0418394489116723,9.69834695092222,9.44049420088394,0.0699027056678676,9.86696629908374
0.0452845104017322,9.6960943638029,9.436118924107,0.0666776063581986,9.87063405836235
0.0453252395639102,9.69521285201787,9.43514043493628,0.0681810469577416,9.86744572155168
0.0424775675250703,9.69437984168846,9.43443610740099,0.0665453359067175,9.86696472876721
0.0425188133016579,9.69505667836603,9.42950097011339,0.0630322071851285,9.86786951075763
0.0487905155740958,9.69815558546732,9.4338923546548,0.0652423316239361,9.87033445119236
0.0440387946409086,9.69783887737945,9.43391750743655,0.0678591506601981,9.87271166699994
0.0369886237348822,9.6993732021386,9.43564659188984,0.0662329486981178,9.86638087519839
0.0440073246247145,9.69545102212408,9.43239653741894,0.0628000645552268,9.86634175242752
0.0438490895794434,9.69351211805457,9.42933444139148,0.0701849958546918,9.86732545117053
0.0422161033674186,9.68802036478987,9.43057813635319,0.0655363856285751,9.86461295315935
0.0411791449380285,9.69658427178328,9.42977030822296,0.0706660626509646,9.86562217595941
0.0447550071796261,9.69425797733469,9.43472170667204,0.0627333319598151,9.8764601758899
0.0430684931601383,9.68938278079991,9.43190811182173,0.066131055805662,9.86935311588578
0.0390849249914703,9.68668412606656,9.42473351043778,0.062431475069973,9.86438677267506
0.034687341088616,9.68637284276655,9.42662468523625,0.0649495490435329,9.8677373658043
0.0353258487110101,9.68734741191628,9.42518625223216,0.0641886507399542,9.86397822442054
0.0363101928959736,9.67860833625096,9.42804942049393,0.0603809727547789,9.86736996086747
0.0366768453747912,9.68076045961304,9.42031403064154,0.0564406789666799,9.87125154736296
0.0338491162272914,9.67978704587977,9.42388792883503,0.0516693778257587,9.86796604430829
0.0357707114713317,9.68140174762359,9.42222111030125,0.0534555417323618,9.87023507648831
0.035176804488084,9.68254795187885,9.42015203703063,0.0529754710394801,9.86633048654691
0.0321307271017186,9.68177840413937,9.42438851148115,0.0520598005262151,9.86941524662962
0.0247277386853248,9.67449791496103,9.41912670747765,0.0459314201032016,9.86740139245627
0.029744766180461,9.67036177741022,9.42134424671171,0.0486695329928323,9.87067665670403
0.0253793027793257,9.67284010716388,9.42579568519468,0.0495420964818665,9.86798435571714
0.029062527867491,9.67988076141372,9.41977020476579,0.0454471412014503,9.87192008698356
0.0268900411344355,9.67326385266401,9.41871752770372,0.042309282179155,9.87116969832335
0.0277396289518515,9.67279244115431,9.42551461486912,0.0436690229455856,9.87323312452035
0.0246232075220957,9.67401835594795,9.42615898750991,0.0406973495449733,9.87737958850311
0.0195612905629233,9.67859822686438,9.42298256314,0.0353994777424774,9.86684409366884
0.0220279111323154,9.67391162092523,9.42598966617839,0.0324931005303407,9.86846957322736
0.0258460383779902,9.67464595328739,9.42507058942787,0.0290747373237299,9.86997603594492
0.0205326683339688,9.67789713087318,9.42446233814078,0.0309175574656514,9.86409522567685
0.023196619460075,9.6744468836692,9.42657870225547,0.0241078899195579,9.87214574405837
0.018751855295787,9.67625563249325,9.42609489643758,0.026675381742703,9.86990659018981
0.0201952877918125,9.67823881899165,9.43532400774174,0.0252722620732442,9.86927511115488
0.0227690372869065,9.67650947165832,9.43052858455729,0.0184681046466931,9.86828841491532
0.0191178164051961,9.67708154000466,9.42957926218489,0.0197469014314416,9.86735972716959
